Sensor #,Time,pm 1,pm 2.5,pm 10,in or out
14,238068,12,18,19,out
14,238910,12,18,19,out
14,239751,12,18,19,out
14,240663,12,18,19,out
14,241505,12,18,19,out
14,242347,12,18,19,out
14,243258,12,18,19,out
14,244100,12,18,19,out
14,244941,12,18,19,out
14,245852,13,18,19,out
14,246693,13,18,19,out
14,247535,13,18,19,out
14,248448,12,17,18,out
14,249289,12,17,18,out
14,250131,12,17,18,out
14,251042,12,17,18,out
14,251883,13,18,19,out
14,252725,13,18,19,out
14,253637,14,18,19,out
14,254479,14,18,19,out
14,255321,14,18,19,out
14,256232,14,19,19,out
14,257074,14,19,19,out
14,257914,14,19,19,out
14,258827,14,19,19,out
14,259670,14,19,19,out
14,260510,14,19,19,out
14,261422,14,20,20,out
14,262263,14,20,20,out
14,263104,14,20,20,out
14,264015,13,19,20,out
14,264857,13,19,20,out
14,265700,13,19,20,out
14,266610,13,20,21,out
14,267452,13,20,21,out
14,268294,13,20,21,out
14,269205,14,21,21,out
14,270047,14,21,21,out
14,270888,14,21,21,out
14,271800,14,22,24,out
14,272642,14,22,24,out
14,273483,14,22,24,out
14,274396,13,22,24,out
14,275237,13,22,24,out
14,276078,12,21,23,out
14,276990,12,22,24,out
14,277831,12,22,24,out
14,278673,13,23,25,out
14,279585,12,22,24,out
14,280426,12,22,24,out
14,281268,12,22,24,out
14,282180,12,22,23,out
14,283022,12,22,23,out
14,283863,12,22,23,out
14,284775,12,21,22,out
14,285617,12,21,22,out
14,286458,12,21,22,out
14,287370,13,20,22,out
14,288211,13,20,22,out
14,289053,13,20,22,out
14,289966,14,22,24,out
14,290807,14,22,24,out
14,291649,14,22,24,out
14,292560,13,21,23,out
14,293402,13,21,23,out
14,294244,13,21,23,out
14,295155,13,21,23,out
14,295997,13,21,23,out
14,296839,13,21,23,out
14,297750,14,20,20,out
14,298591,14,20,20,out
14,299431,14,20,20,out
14,300344,13,20,21,out
14,301186,13,20,21,out
14,302027,13,20,21,out
14,302940,13,20,21,out
14,303780,13,20,21,out
14,304621,13,20,21,out
14,305533,13,20,21,out
14,306374,13,20,21,out
14,307217,13,20,21,out
14,308128,12,19,21,out
14,308969,12,19,21,out
14,309811,12,19,21,out
14,310723,12,20,21,out
14,311566,12,20,21,out
14,312406,12,20,21,out
14,313318,11,19,21,out
14,314161,11,19,21,out
14,315000,11,19,21,out
14,315913,11,19,20,out
14,316754,11,19,20,out
14,317596,11,19,20,out
14,318508,11,19,20,out
14,319349,11,19,20,out
14,320191,11,19,20,out
14,321102,11,18,19,out
14,321944,11,18,19,out
14,322785,11,18,19,out
14,323697,11,18,19,out
14,324539,11,18,19,out
14,325380,11,18,19,out
14,326292,11,17,18,out
14,327134,11,17,18,out
14,327974,11,17,18,out
14,328887,11,17,18,out
14,329729,11,17,18,out
14,330569,11,17,18,out
14,331482,12,17,17,out
14,332323,12,17,17,out
14,333164,12,17,17,out
14,334076,12,18,18,out
14,334917,12,18,18,out
14,335759,12,18,18,out
14,336671,12,18,18,out
14,337513,12,18,18,out
14,338355,12,18,18,out
14,339267,13,18,18,out
14,340109,13,18,18,out
14,340950,13,18,18,out
14,341862,13,18,18,out
14,342704,13,18,18,out
14,343544,13,18,18,out
14,344457,12,18,18,out
14,345298,12,18,18,out
14,346139,12,18,18,out
14,347052,13,19,19,out
14,347893,13,19,19,out
14,348735,13,19,19,out
14,349647,14,20,20,out
14,350488,13,19,19,out
14,351329,13,19,19,out
14,352241,13,19,19,out
14,353083,14,20,20,out
14,353925,14,20,20,out
14,354837,14,21,21,out
14,355678,14,21,21,out
14,356519,14,21,21,out
14,357431,15,21,22,out
14,358273,15,21,22,out
14,359114,15,21,22,out
14,360027,14,21,22,out
14,360867,14,21,22,out
14,361709,14,21,22,out
14,362622,14,21,22,out
14,363463,14,21,22,out
14,364304,14,21,22,out
14,365216,15,22,24,out
14,366058,15,22,24,out
14,366900,15,22,24,out
14,367811,15,22,24,out
14,368653,15,22,24,out
14,369494,15,22,24,out
14,370406,14,21,23,out
14,371247,14,21,23,out
14,372088,14,21,23,out
14,373000,14,21,23,out
14,373841,14,21,23,out
14,374683,14,21,23,out
14,375596,14,20,22,out
14,376436,14,20,22,out
14,377278,13,19,21,out
14,378189,12,19,22,out
14,379031,12,19,22,out
14,379873,13,20,23,out
14,380784,13,20,22,out
14,381626,13,20,22,out
14,382468,13,20,22,out
14,383380,13,21,23,out
14,384221,13,21,23,out
14,385062,13,21,23,out
14,385975,14,22,24,out
14,386817,14,22,24,out
14,387657,14,22,24,out
14,388571,13,21,23,out
14,389411,13,21,23,out
14,390252,13,21,23,out
14,391164,13,19,21,out
14,392005,12,18,20,out
14,392847,12,18,20,out
14,393759,12,18,19,out
14,394601,12,18,19,out
14,395442,12,18,19,out
14,396354,12,19,20,out
14,397196,12,19,20,out
14,398036,13,20,21,out
14,398949,13,19,21,out
14,399791,13,19,21,out
14,400631,13,19,21,out
14,401544,13,19,21,out
14,402385,13,19,21,out
14,403226,13,19,21,out
14,404139,12,18,19,out
14,404980,12,18,19,out
14,405822,12,18,19,out
14,406733,13,19,19,out
14,407575,13,19,19,out
14,408417,13,19,19,out
14,409329,13,18,18,out
14,410170,13,18,18,out
14,411013,13,18,18,out
14,411924,13,17,17,out
14,412766,12,16,16,out
14,413607,12,16,16,out
14,414519,12,16,16,out
14,415361,12,16,16,out
14,416201,12,16,16,out
14,417114,12,18,18,out
14,417955,12,18,18,out
14,418797,13,19,19,out
14,419709,13,19,21,out
14,420551,13,19,21,out
14,421392,13,19,21,out
14,422304,12,18,19,out
14,423146,12,18,19,out
14,423987,12,18,19,out
14,424899,13,19,20,out
14,425741,13,19,20,out
14,426583,13,19,20,out
14,427494,13,19,20,out
14,428335,12,18,19,out
14,429176,12,18,19,out
14,430089,12,18,20,out
14,430930,13,19,21,out
14,431771,13,19,21,out
14,432684,13,20,22,out
14,433525,13,20,22,out
14,434367,13,20,22,out
14,435278,13,20,23,out
14,436121,13,20,23,out
14,436962,12,19,22,out
14,437874,12,20,22,out
14,438716,12,20,22,out
14,439558,12,20,22,out
14,440469,13,21,23,out
14,441311,13,21,23,out
14,442152,13,21,23,out
14,443064,13,20,21,out
14,443906,13,20,21,out
14,444747,13,20,21,out
14,445659,14,21,22,out
14,446500,14,21,22,out
14,447342,14,21,22,out
14,448254,14,21,21,out
14,449095,13,20,20,out
14,449937,13,20,20,out
14,450848,12,20,20,out
14,451690,12,20,20,out
14,452532,12,20,20,out
14,453443,12,20,21,out
14,454284,12,20,21,out
14,455126,13,21,22,out
14,456037,13,21,21,out
14,456879,13,21,21,out
14,457721,12,20,20,out
14,458633,11,19,19,out
14,459474,11,19,19,out
14,460316,11,19,19,out
14,461228,11,19,19,out
14,462068,11,19,19,out
14,462910,11,19,19,out
14,463822,12,20,20,out
14,464663,12,20,20,out
14,465505,12,20,20,out
14,466417,11,18,18,out
14,467259,11,18,18,out
14,468101,11,18,18,out
14,469012,11,18,18,out
14,469854,12,19,19,out
14,470695,12,19,19,out
14,471607,12,18,19,out
14,472449,12,18,19,out
14,473290,12,18,19,out
14,474203,13,21,23,out
14,475114,13,21,22,out
14,476026,12,20,21,out
14,476939,12,21,23,out
14,477850,13,21,23,out
14,478763,14,23,24,out
14,479674,14,23,24,out
14,480585,13,22,23,out
14,481498,12,21,21,out
14,482409,12,20,21,out
14,483321,11,18,18,out
14,484233,11,17,17,out
14,485145,10,17,17,out
14,486056,11,16,16,out
14,486898,11,16,16,out
14,487810,11,18,18,out
14,488652,11,18,18,out
14,489493,11,18,18,out
14,490405,12,19,19,out
14,491246,12,19,19,out
14,492088,12,19,19,out
14,493000,12,19,19,out
14,493841,11,18,18,out
14,494683,11,18,18,out
14,495595,11,19,19,out
14,496436,11,19,19,out
14,497277,11,19,19,out
14,498189,11,19,19,out
14,499031,11,19,19,out
14,499871,11,19,19,out
14,500784,11,20,20,out
14,501624,11,20,20,out
14,502466,12,21,21,out
14,503378,13,21,22,out
14,504219,13,21,22,out
14,505061,13,21,22,out
14,505973,13,21,21,out
14,506814,13,21,21,out
14,507656,13,21,21,out
14,508568,14,22,22,out
14,509410,14,22,22,out
14,510251,14,22,22,out
14,511163,13,21,22,out
14,512005,13,21,22,out
14,512845,13,21,22,out
14,513758,12,19,20,out
14,514599,13,20,21,out
14,515440,13,20,21,out
14,516353,13,20,21,out
14,517194,13,20,21,out
14,518036,13,20,21,out
14,518947,13,20,21,out
14,519789,13,20,21,out
14,520631,12,19,20,out
14,521542,12,19,20,out
14,522384,12,19,20,out
14,523226,12,19,20,out
14,524138,12,19,20,out
14,524979,12,19,20,out
14,525820,12,19,20,out
14,526733,13,20,21,out
14,527575,13,20,21,out
14,528415,13,20,21,out
14,529328,13,21,22,out
14,530169,13,21,22,out
14,531010,13,21,22,out
14,531922,14,22,23,out
14,532764,14,22,23,out
14,533606,14,22,23,out
14,534517,13,22,23,out
14,535359,13,22,23,out
14,536200,13,22,23,out
14,537112,13,22,22,out
14,537954,12,21,21,out
14,538795,12,21,21,out
14,539707,12,20,22,out
14,540548,12,20,22,out
14,541389,13,21,23,out
14,542301,13,20,22,out
14,543142,13,20,22,out
14,543984,13,20,22,out
14,544896,13,19,21,out
14,545736,13,19,21,out
14,546578,13,19,21,out
14,547489,12,19,21,out
14,548331,12,19,21,out
14,549173,12,19,21,out
14,550084,12,19,21,out
14,550926,12,19,21,out
14,551767,12,19,21,out
14,552679,12,18,20,out
14,553521,12,18,20,out
14,554362,12,18,20,out
14,555274,12,18,20,out
14,556115,12,18,20,out
14,556957,12,18,20,out
14,557869,12,17,18,out
14,558710,12,17,18,out
14,559551,12,17,18,out
14,560463,11,16,17,out
14,561304,11,16,17,out
14,562146,11,16,17,out
14,563057,12,18,19,out
14,563970,13,19,20,out
14,564881,12,19,20,out
14,565793,12,20,21,out
14,566705,13,21,22,out
14,567617,13,21,23,out
14,568528,14,22,23,out
14,569441,14,22,24,out
14,570352,14,24,25,out
14,571265,15,26,28,out
14,572177,15,25,26,out
14,573088,14,24,25,out
14,574001,13,23,23,out
14,574841,13,23,23,out
14,575683,13,23,23,out
14,576595,13,23,23,out
14,577436,13,23,23,out
14,578278,13,23,23,out
14,579190,13,22,22,out
14,580031,14,23,23,out
14,580873,14,23,23,out
14,581784,14,23,23,out
14,582626,14,23,23,out
14,583468,14,23,23,out
14,584379,14,23,23,out
14,585290,14,23,23,out
14,586203,13,22,22,out
14,587114,12,20,20,out
14,588026,12,21,21,out
14,588938,12,21,21,out
14,589849,12,20,20,out
14,590760,12,20,20,out
14,591673,12,20,20,out
14,592584,12,20,20,out
14,593497,11,19,19,out
14,594409,11,19,19,out
14,595320,10,17,17,out
14,596161,10,17,17,out
14,597003,10,17,17,out
14,597914,9,17,17,out
14,598756,9,17,17,out
14,599598,9,17,17,out
14,600509,10,17,17,out
14,601351,10,17,17,out
14,602191,10,17,17,out
14,603104,10,18,18,out
14,603945,11,19,19,out
14,604786,11,19,19,out
14,605699,11,20,20,out
14,606539,11,20,20,out
14,607381,10,19,19,out
14,608294,11,20,20,out
14,609206,11,20,20,out
14,610117,12,22,22,out
14,611030,12,23,23,out
14,611941,12,23,23,out
14,612853,12,23,23,out
14,613766,12,23,23,out
14,614677,12,23,23,out
14,615589,12,23,23,out
14,616501,12,23,25,out
14,617413,12,22,24,out
14,618326,11,21,23,out
14,619237,12,21,22,out
14,620079,12,21,22,out
14,620919,12,21,22,out
14,621832,12,20,22,out
14,622672,12,20,22,out
14,623514,12,20,22,out
14,624425,12,20,22,out
14,625267,12,20,22,out
14,626109,12,20,22,out
14,627020,12,19,21,out
14,627862,12,19,21,out
14,628704,12,19,21,out
14,629615,12,19,21,out
14,630457,12,19,21,out
14,631298,12,19,21,out
14,632210,13,19,21,out
14,633053,13,19,21,out
14,633893,13,19,21,out
14,634806,13,19,21,out
14,635648,13,19,21,out
14,636488,13,19,21,out
14,637401,13,18,19,out
14,638241,13,18,19,out
14,639083,13,18,19,out
14,639994,13,18,19,out
14,640835,13,18,19,out
14,641676,13,18,19,out
14,642588,12,18,19,out
14,643430,12,18,19,out
14,644271,12,18,19,out
14,645183,13,18,20,out
14,646024,14,19,21,out
14,646865,14,19,21,out
14,647777,14,20,21,out
14,648619,14,20,21,out
14,649460,14,20,21,out
14,650372,14,21,21,out
14,651213,14,21,21,out
14,652055,14,21,21,out
14,652966,14,20,20,out
14,653807,14,20,20,out
18,161711,7,11,13,in
18,162632,7,12,12,in
18,163543,7,12,13,in
18,164383,7,12,13,in
18,165223,8,13,14,in
18,166133,8,13,13,in
18,166973,8,13,13,in
18,167814,7,12,12,in
18,168724,7,12,13,in
18,169565,7,12,13,in
18,170404,7,12,13,in
18,171315,8,13,14,in
18,172155,8,13,14,in
18,172995,8,13,14,in
18,173905,7,11,12,in
18,174745,7,11,12,in
18,175586,7,11,12,in
18,176496,7,11,12,in
18,177336,7,11,12,in
18,178176,7,11,12,in
18,179086,7,11,12,in
18,179927,8,12,13,in
18,180766,8,12,13,in
18,181677,9,13,15,in
18,182517,9,13,15,in
18,183357,9,13,15,in
18,184267,10,13,15,in
18,185108,10,13,15,in
18,185948,10,13,15,in
18,186858,9,13,14,in
18,187698,9,13,14,in
18,188538,9,13,14,in
18,189449,9,13,14,in
18,190288,9,13,14,in
18,191128,9,13,14,in
18,192038,9,12,13,in
18,192878,9,12,13,in
18,193719,9,12,13,in
18,194629,10,13,13,in
18,195469,10,13,13,in
18,196310,10,13,13,in
18,197219,10,12,13,in
18,198060,10,12,13,in
18,198899,10,12,13,in
18,199810,9,12,13,in
18,200649,9,12,13,in
18,201490,9,12,13,in
18,202400,9,13,13,in
18,203240,9,13,13,in
18,204081,9,13,13,in
18,204991,9,13,13,in
18,205831,9,13,13,in
18,206671,9,13,13,in
18,207582,9,13,13,in
18,208421,9,13,13,in
18,209262,9,13,13,in
18,210172,8,12,12,in
18,211012,8,12,12,in
18,211853,8,12,12,in
18,212763,7,11,11,in
18,213603,7,11,11,in
18,214444,7,11,11,in
18,215354,8,12,13,in
18,216194,8,12,13,in
18,217034,8,12,13,in
18,217945,9,13,14,in
18,218785,9,13,14,in
18,219625,9,13,14,in
18,220535,8,13,14,in
18,221376,8,13,14,in
18,222216,8,13,14,in
18,223126,9,13,14,in
18,223967,9,13,14,in
18,224806,9,13,14,in
18,225717,9,14,15,in
18,226556,9,14,15,in
18,227397,9,14,15,in
18,228307,9,14,15,in
18,229147,9,14,15,in
18,229988,9,14,15,in
18,230898,9,13,15,in
18,231738,9,13,15,in
18,232579,9,13,15,in
18,233489,7,11,13,in
18,234329,7,11,13,in
18,235169,7,11,13,in
18,236080,8,12,13,in
18,236919,8,12,13,in
18,237760,8,12,13,in
18,238670,8,11,13,in
18,239510,7,10,12,in
18,240351,7,10,12,in
18,241261,7,10,11,in
18,242101,7,10,11,in
18,242941,7,10,11,in
18,243852,6,9,10,in
18,244691,6,9,10,in
18,245532,7,10,11,in
18,246443,7,10,11,in
18,247283,7,10,11,in
18,248123,6,9,10,in
18,249033,6,9,10,in
18,249874,6,9,10,in
18,250714,6,9,10,in
18,251624,7,9,10,in
18,252465,7,9,10,in
18,253305,7,9,10,in
18,254216,8,11,11,in
18,255055,8,11,11,in
18,255896,8,11,11,in
18,256806,9,11,11,in
18,257647,9,11,11,in
18,258487,9,11,11,in
18,259397,9,12,12,in
18,260238,8,11,11,in
18,261078,8,11,11,in
18,261988,9,12,12,in
18,262829,9,12,12,in
18,263668,10,13,13,in
18,264579,10,13,13,in
18,265419,10,13,13,in
18,266259,10,13,13,in
18,267169,10,13,13,in
18,268010,10,13,13,in
18,268850,10,13,13,in
18,269760,10,13,13,in
18,270600,10,13,13,in
18,271440,10,13,13,in
18,272351,10,15,15,in
18,273261,10,16,16,in
18,274171,10,15,15,in
18,275082,9,16,16,in
18,275992,9,16,16,in
18,276902,9,16,16,in
18,277813,8,16,16,in
18,278723,7,16,16,in
18,279633,7,17,17,in
18,280544,8,18,18,in
18,281454,9,17,17,in
18,282364,9,17,17,in
18,283275,9,18,18,in
18,284115,8,17,17,in
18,284955,8,17,17,in
18,285867,8,17,17,in
18,286706,8,17,17,in
18,287546,8,17,17,in
18,288456,8,16,16,in
18,289297,8,16,16,in
18,290137,9,17,17,in
18,291047,9,17,17,in
18,291887,9,17,17,in
18,292727,9,17,17,in
18,293638,9,16,17,in
18,294477,9,16,17,in
18,295317,9,16,17,in
18,296227,9,16,17,in
18,297067,9,16,17,in
18,297908,9,16,17,in
18,298818,10,16,17,in
18,299658,10,16,17,in
18,300498,10,16,17,in
18,301409,10,16,16,in
18,302249,10,16,16,in
18,303089,10,16,16,in
18,304000,10,16,17,in
18,304839,10,16,17,in
18,305679,10,16,17,in
18,306589,10,15,16,in
18,307430,10,15,16,in
18,308270,10,15,16,in
18,309180,10,15,15,in
18,310020,10,15,15,in
18,310860,10,15,15,in
18,311771,10,15,15,in
18,312611,10,15,15,in
18,313451,10,15,15,in
18,314361,11,16,16,in
18,315202,11,16,16,in
18,316042,11,16,16,in
18,316952,11,17,17,in
18,317793,11,17,17,in
18,318632,11,17,17,in
18,319543,11,16,16,in
18,320382,11,16,16,in
18,321223,11,16,16,in
18,322134,12,17,17,in
18,322973,12,17,17,in
18,323814,12,17,17,in
18,324723,11,17,17,in
18,325635,11,16,16,in
18,326545,10,16,16,in
18,327455,10,17,17,in
18,328366,10,17,18,in
18,329276,10,17,19,in
18,330186,10,17,18,in
18,331097,10,17,19,in
18,332006,9,16,18,in
18,332916,8,15,16,in
18,333827,8,15,18,in
18,334738,8,17,19,in
18,335647,8,17,19,in
18,336488,8,17,19,in
18,337328,8,17,19,in
18,338238,8,17,19,in
18,339079,8,17,19,in
18,339918,8,17,19,in
18,340829,8,16,18,in
18,341668,8,16,18,in
18,342509,8,16,18,in
18,343419,7,15,16,in
18,344260,7,15,16,in
18,345100,7,15,16,in
18,346010,7,14,15,in
18,346851,8,15,16,in
18,347691,8,15,16,in
18,348601,8,15,15,in
18,349442,8,15,15,in
18,350281,8,15,15,in
18,351192,8,17,17,in
18,352102,9,17,17,in
18,353012,9,18,18,in
18,353924,9,16,16,in
18,354834,9,17,17,in
18,355744,9,17,17,in
18,356655,9,17,17,in
18,357565,9,17,17,in
18,358475,8,17,17,in
18,359386,9,17,18,in
18,360295,9,16,17,in
18,361206,9,16,17,in
18,362117,8,15,18,in
18,362957,8,15,18,in
18,363797,8,15,18,in
18,364707,8,16,18,in
18,365548,8,16,18,in
18,366388,8,16,18,in
18,367298,8,15,17,in
18,368139,8,15,17,in
18,368978,8,15,17,in
18,369889,8,15,16,in
18,370728,8,15,16,in
18,371569,8,15,16,in
18,372480,8,15,16,in
18,373319,8,15,16,in
18,374160,8,15,16,in
18,375070,8,14,15,in
18,375910,8,14,15,in
18,376750,8,14,15,in
18,377660,8,13,15,in
18,378501,8,13,15,in
18,379340,8,13,15,in
18,380251,8,14,15,in
18,381091,8,14,15,in
18,381931,8,14,15,in
18,382841,8,13,15,in
18,383681,8,13,15,in
18,384522,8,13,15,in
18,385432,8,13,15,in
18,386272,8,13,15,in
18,387111,8,13,15,in
18,388023,8,13,13,in
18,388862,8,13,13,in
18,389702,8,13,13,in
18,390612,7,12,12,in
18,391453,7,12,12,in
18,392293,7,12,12,in
18,393203,8,12,13,in
18,394044,8,12,13,in
18,394884,8,12,13,in
18,395794,8,13,13,in
18,396634,8,13,13,in
18,397474,8,13,13,in
18,398385,8,13,13,in
18,399224,8,13,13,in
18,400064,8,13,13,in
18,400974,9,13,14,in
18,401815,9,13,14,in
18,402655,9,13,14,in
18,403565,9,13,14,in
18,404405,9,13,14,in
18,405245,9,13,14,in
18,406156,9,13,14,in
18,406995,9,13,14,in
18,407836,9,13,14,in
18,408747,9,13,14,in
18,409586,9,13,14,in
18,410426,9,13,14,in
18,411337,10,13,14,in
18,412177,10,13,14,in
18,413018,10,13,14,in
18,413928,10,13,13,in
18,414768,10,13,13,in
18,415607,10,13,13,in
18,416518,11,14,14,in
18,417358,11,14,14,in
18,418198,11,14,14,in
18,419109,11,14,14,in
18,419949,11,14,14,in
18,420789,11,14,14,in
18,421699,11,15,15,in
18,422540,11,15,15,in
18,423379,11,15,15,in
18,424290,11,15,15,in
18,425131,11,15,15,in
18,425970,11,15,15,in
18,426881,10,14,14,in
18,427721,10,14,14,in
18,428561,10,14,14,in
18,429471,10,14,14,in
18,430312,11,15,15,in
18,431152,11,15,15,in
18,432062,11,15,15,in
18,432903,11,15,15,in
18,433742,11,15,15,in
18,434653,10,15,15,in
18,435492,10,15,15,in
18,436333,10,15,15,in
18,437242,9,14,14,in
18,438083,9,14,14,in
18,438923,9,14,14,in
18,439833,9,14,14,in
18,440674,9,14,14,in
18,441513,9,14,14,in
18,442424,9,14,14,in
18,443265,9,14,14,in
18,444104,9,14,14,in
18,445015,9,14,14,in
18,445855,9,14,14,in
18,446695,9,14,14,in
18,447605,8,14,14,in
18,448446,8,14,14,in
18,449286,8,14,14,in
18,450196,9,14,14,in
18,451036,9,14,14,in
18,451875,9,14,14,in
18,452786,8,13,13,in
18,453626,8,13,13,in
18,454466,8,13,13,in
18,455376,8,13,13,in
18,456217,8,13,13,in
18,457057,8,13,13,in
18,457967,8,13,13,in
18,458808,8,13,13,in
18,459648,8,13,13,in
18,460558,8,12,13,in
18,461399,8,12,13,in
18,462238,8,12,13,in
18,463149,9,13,13,in
18,463989,9,13,13,in
18,464829,9,13,13,in
18,465739,9,13,13,in
18,466579,9,13,13,in
18,467420,9,13,13,in
18,468329,8,12,13,in
18,469170,8,12,13,in
18,470009,8,12,13,in
18,470920,8,12,13,in
18,471759,8,12,13,in
18,472600,8,12,13,in
18,473510,8,12,13,in
18,474350,8,12,13,in
18,475190,8,12,13,in
18,476100,8,12,13,in
18,476941,8,12,13,in
18,477780,8,12,13,in
18,478691,8,13,14,in
18,479532,8,13,14,in
